pt,country_group,n_sims,median_risk_observed,lower_95_observed,upper_95_observed,median_risk_corrected,lower_95_corrected,upper_95_corrected,n_exposed
Enophthalmos,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Eosinophilia,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
External ear disorder NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Eyelid mass NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Gall bladder mucocele,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Gastric dilation,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Gastric torsion,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Glaucoma,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Grooming disorder,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Hallucination,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Hepatitis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Hyperextension,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Implant site infection,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Inflammatory bowel disorder,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Injection site haemorrhage,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Injection site necrosis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Injection site pyoderma,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Injection site sarcoma,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Inversion of albumin/globulin ratio,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Laryngitis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Leukaemia,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Leukopenia,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Loss of appendage,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Mammary gland enlargement,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Mammary gland neoplasm NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Meningitis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Miscellaneous eating disorder NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Myoclonus,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Oliguria,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Osteomyelitis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Papilloma,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Pemphigus,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Penile disorder NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Peripheral nerve injury,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Peripheral vascular disorder,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Pinnal oedema,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Polyarthropathy NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Priapism,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Prostatic disorder NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Pulmonary neoplasm,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Rectal haemorrhage,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Rectal mass,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Sarcoma NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Scleritis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Skin necrosis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Skin sarcoma NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Tendon injury,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Thrombosis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Tracheitis,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Urinary tract neoplasm NOS,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Weight fluctuation,United Kingdom,1000,9.186682556374128e-4,6.221850381582192e-4,0.0013416851977630432,0.005357682710902008,0.0017910059606274854,0.0122745705807379,222368163
Abnormal dexamethasone suppression test,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Abnormal rectal palpation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Abnormal Schirmer tear test,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Abnormal vision,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Acidosis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Adrenal gland tumour,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Anal irritation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Aortic stenosis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Apocrine gland tumour,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Application site lesion,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Application site mass NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Application site pain,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Application site pyoderma,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Application site reaction NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Application site skin change,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Asystole,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Aural haematoma,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Basophilia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Birth defect,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Blood dyscrasia NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Bone marrow disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Bronchopulmonary inflammation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Cardiac tamponade,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Cartilage degeneration,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Central nervous system infection and inflammation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Change in testicular volume,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Chattering of teeth,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Cholecystitis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Cholelithiasis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Circulatory disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Connective tissue disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Corneal disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Digestive tract hypomotility,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Digestive tract stenosis and obstruction NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Disseminated intravascular coagulation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Dry coat,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Dry nose,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Elevated haemoglobin,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Elevated parathyroid (PTH) concentration,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Encephalopathy NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Endocarditis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Eructation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Eye inflammation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Folliculitis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Gastrointestinal foreign body NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Haemangioma,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Haemolysis NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Heart block,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Hepatic abscess,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Hepatic necrosis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
High adrenocorticotropic (ACTH) hormone,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Hygroma,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Hypercortisolaemia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Hypernatraemia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Hyphaemia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Hypoxia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Impaired vocalisation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Increased band neutrophilia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Injection site blister,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Injection site ulcer,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Intentional misuse,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Iris disorder,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Ischaemia NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Keratoconjunctivitis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Ketonuria,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Lacrimal disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Lacrimation decreased,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Lactation change,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Laryngeal irritation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Low liver enzymes,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Low serum alkaline phosphatase (ALP),United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Low skin temperature,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Male reproductive tract neoplasm NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Mammary gland disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Mammary gland oedema,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Mammary hyperplasia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Moribund,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Myelopathy,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Myocarditis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Necrosis NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Neurological pain,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Oral cavity disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Oral mass,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Osteochondritis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Osteodystrophy,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Other blood disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Otitis media,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Painful defecation,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Pancreas disorder,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Pancreatic tumour NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Panleukopenia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Panniculitis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Paralytic ileus,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Perineal hernia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Periorbital oedema,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Pharyngeal disorder,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Pituitary disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Plasmacytoma,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Pneumothorax,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Preputial discharge,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Prescribing error,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Product defect NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Prostatitis,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Pulmonary haemorrhage,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Retinal atrophy,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Retinal degeneration,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Retinal haemorrhage,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Salivary gland disorder,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Septicaemia,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Skin and/or appendage neoplasm NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Skin vascular disorder NOS,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Spasticity,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
Spindle cell tumour,United Kingdom,1000,4.593341278187064e-4,3.110925190791096e-4,6.708425988815216e-4,0.002678841355451004,8.955029803137427e-4,0.00613728529036895,222368163
